YR,BUSINESSID,WBID,WATER_BODY,WB_CLS,MDNR_IMPSZ,SIZE_,EPA_APPRSZ,UNIT,POLLUTANT,SOURCE_,IU,OU,UP_X,UP_Y,DWN_X,DWN_Y,COUNTY_U_D,WB_EPA,COMMENT_,PERM_ID,EVENTDAT,REACHCODE,RCHSMDATE,RCH_RES,SRC_DESC,FEAT_URL,FMEASURE,TMEASURE,SHAPE_Leng,Shape_Le_1
2014,59235,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Pyrene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360867.7669,4321755.1598,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008617,,,Table H,,0.0,0.0,40.0991331705,40.0991331689
2014,59235,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Pyrene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360867.7669,4321755.1598,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008633,,,Table H,,0.0,0.0,83.2618259337,83.2618259349
2014,59235,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Pyrene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360867.7669,4321755.1598,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008633,,,Table H,,0.0,0.0,1184.81181931,1184.8118193
2014,59235,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Pyrene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360867.7669,4321755.1598,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008633,,,Table H,,0.0,0.0,256.553895471,256.553895471
2014,59235,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Pyrene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360867.7669,4321755.1598,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008633,,,Table H,,0.0,0.0,2523.33552423,2523.33552424
2014,59235,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Pyrene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360867.7669,4321755.1598,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008627,,,Table H,,0.0,0.0,184.520088938,184.520088937
2014,59235,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Pyrene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360867.7669,4321755.1598,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008624,,,Table H,,0.0,0.0,28.4583488633,28.4583488642
2014,59235,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Pyrene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360867.7669,4321755.1598,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008628,,,Table H,,0.0,0.0,248.291015468,248.291015468
2014,59235,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Pyrene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360867.7669,4321755.1598,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008628,,,Table H,,0.0,0.0,320.408545192,320.408545193
2014,59235,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Pyrene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360867.7669,4321755.1598,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008628,,,Table H,,0.0,0.0,111.258038965,111.258038966
2014,59235,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Pyrene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360867.7669,4321755.1598,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008622,,,Table H,,0.0,0.0,274.757619944,274.757619945
2014,59235,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Pyrene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360867.7669,4321755.1598,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008621,,,Table H,,0.0,0.0,572.578277599,572.578277597
2016,59232,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Fluoranthene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360870.4008,4321754.9828,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008626,,,Table H,,0.0,0.0,1025.06405228,1025.06405228
2016,59232,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Fluoranthene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360870.4008,4321754.9828,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008618,,,Table H,,0.0,0.0,1092.2673829,1092.2673829
2016,59232,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Fluoranthene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360870.4008,4321754.9828,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008617,,,Table H,,0.0,0.0,753.552443225,753.552443231
2016,59232,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Fluoranthene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360870.4008,4321754.9828,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008617,,,Table H,,0.0,0.0,40.0991331705,40.0991331689
2016,59232,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Fluoranthene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360870.4008,4321754.9828,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008633,,,Table H,,0.0,0.0,83.2618259337,83.2618259349
2016,59232,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Fluoranthene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360870.4008,4321754.9828,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008633,,,Table H,,0.0,0.0,1184.81181931,1184.8118193
2016,59232,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Fluoranthene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360870.4008,4321754.9828,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008633,,,Table H,,0.0,0.0,256.553895471,256.553895471
2016,59232,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Fluoranthene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360870.4008,4321754.9828,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008633,,,Table H,,0.0,0.0,2520.69568367,2520.69568367
2016,59232,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Fluoranthene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360870.4008,4321754.9828,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008627,,,Table H,,0.0,0.0,184.520088938,184.520088937
2016,59232,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Fluoranthene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360870.4008,4321754.9828,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008624,,,Table H,,0.0,0.0,28.4583488633,28.4583488642
2016,59232,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Fluoranthene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360870.4008,4321754.9828,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008628,,,Table H,,0.0,0.0,248.291015468,248.291015468
2016,59232,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Fluoranthene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360870.4008,4321754.9828,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008628,,,Table H,,0.0,0.0,320.408545192,320.408545193
2016,59232,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Fluoranthene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360870.4008,4321754.9828,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008628,,,Table H,,0.0,0.0,111.258038965,111.258038966
2016,59232,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Fluoranthene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360870.4008,4321754.9828,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008622,,,Table H,,0.0,0.0,274.757619944,274.757619945
2016,59232,3986.0,Brush Creek,C,5.4,5.4,5.4,Mi.,Fluoranthene (S),Nonpoint Source,AQL,"IRR, LWW, SCR, WBC B, HHP",360870.4008,4321754.9828,368398.5435,4322178.4417,Jackson,Brush Creek,1,,,10300101008621,,,Table H,,0.0,0.0,572.578277599,572.578277597
2012,60363,3963.0,Chat Creek tributary,US,0.9,0.9,0.9,Mi.,Cadmium (W),Baldwin Park Mine,GEN,,437560.0332,4092546.5228,436381.9294,4092416.5638,Lawrence,Chat Creek tributary,"1, 7",,,11070207000749,,,Table H,,0.0,0.0,1375.36748934,1375.36748934
2012,60363,3963.0,Chat Creek tributary,US,0.9,0.9,0.9,Mi.,Cadmium (W),Baldwin Park Mine,GEN,,437560.0332,4092546.5228,436381.9294,4092416.5638,Lawrence,Chat Creek tributary,"1, 7",,,11070207000749,,,Table H,,0.0,0.0,3.15296867465,3.152968675
2012,60366,3963.0,Chat Creek tributary,US,0.9,0.9,0.9,Mi.,Zinc (W),Baldwin Park Mine,GEN,,437560.0332,4092546.5228,436382.4283,4092415.4089,Lawrence,Chat Creek tributary,"1, 7",,,11070207000749,,,Table H,,0.0,0.0,1398.15756537,1398.15756536
2012,60366,3963.0,Chat Creek tributary,US,0.9,0.9,0.9,Mi.,Zinc (W),Baldwin Park Mine,GEN,,437560.0332,4092546.5228,436382.4283,4092415.4089,Lawrence,Chat Creek tributary,"1, 7",,,11070207000749,,,Table H,,0.0,0.0,1.32824244907,1.32824245115
2008,55399,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Cadmium (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664595.7303,4168504.8043,662197.3917,4173780.8838,Iron/Dent,Crooked Creek,"1, 7",,,07140102000805,,,Table H,,0.0,0.0,618.123912098,618.123912099
2008,55399,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Cadmium (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664595.7303,4168504.8043,662197.3917,4173780.8838,Iron/Dent,Crooked Creek,"1, 7",,,07140102000800,,,Table H,,0.0,0.0,759.794004275,759.794004273
2008,55399,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Cadmium (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664595.7303,4168504.8043,662197.3917,4173780.8838,Iron/Dent,Crooked Creek,"1, 7",,,07140102000800,,,Table H,,0.0,0.0,83.275314154,83.275314155
2008,55399,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Cadmium (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664595.7303,4168504.8043,662197.3917,4173780.8838,Iron/Dent,Crooked Creek,"1, 7",,,07140102000807,,,Table H,,0.0,0.0,527.830422925,527.830422926
2008,55399,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Cadmium (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664595.7303,4168504.8043,662197.3917,4173780.8838,Iron/Dent,Crooked Creek,"1, 7",,,07140102000808,,,Table H,,0.0,0.0,456.055506537,456.055506535
2008,55399,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Cadmium (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664595.7303,4168504.8043,662197.3917,4173780.8838,Iron/Dent,Crooked Creek,"1, 7",,,07140102000806,,,Table H,,0.0,0.0,798.245749959,798.245749959
2008,55399,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Cadmium (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664595.7303,4168504.8043,662197.3917,4173780.8838,Iron/Dent,Crooked Creek,"1, 7",,,07140102000806,,,Table H,,0.0,0.0,585.498549722,585.498549722
2008,55399,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Cadmium (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664595.7303,4168504.8043,662197.3917,4173780.8838,Iron/Dent,Crooked Creek,"1, 7",,,07140102000808,,,Table H,,0.0,0.0,25.8274168182,25.8274168199
2008,55399,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Cadmium (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664595.7303,4168504.8043,662197.3917,4173780.8838,Iron/Dent,Crooked Creek,"1, 7",,,07140102000799,,,Table H,,0.0,0.0,13.8107358861,13.8107358841
2008,55399,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Cadmium (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664595.7303,4168504.8043,662197.3917,4173780.8838,Iron/Dent,Crooked Creek,"1, 7",,,07140102000799,,,Table H,,0.0,0.0,577.135196949,577.135196951
2008,55399,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Cadmium (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664595.7303,4168504.8043,662197.3917,4173780.8838,Iron/Dent,Crooked Creek,"1, 7",,,07140102000801,,,Table H,,0.0,0.0,1141.31358831,1141.31358831
2008,55399,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Cadmium (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664595.7303,4168504.8043,662197.3917,4173780.8838,Iron/Dent,Crooked Creek,"1, 7",,,07140102000802,,,Table H,,0.0,0.0,783.856571847,783.856571846
2008,55399,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Cadmium (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664595.7303,4168504.8043,662197.3917,4173780.8838,Iron/Dent,Crooked Creek,"1, 7",,,07140102000803,,,Table H,,0.0,0.0,1380.19134464,1380.19134464
2008,55399,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Cadmium (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664595.7303,4168504.8043,662197.3917,4173780.8838,Iron/Dent,Crooked Creek,"1, 7",,,07140102000804,,,Table H,,0.0,0.0,1187.10018868,1187.10018868
2010,55400,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Copper (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664588.3917,4168517.3022,662196.7028,4173782.137,Iron/Dent,Crooked Creek,"1, 7",,,07140102000805,,,Table H,,0.0,0.0,618.123912098,618.123912099
2010,55400,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Copper (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664588.3917,4168517.3022,662196.7028,4173782.137,Iron/Dent,Crooked Creek,"1, 7",,,07140102000800,,,Table H,,0.0,0.0,759.794004275,759.794004273
2010,55400,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Copper (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664588.3917,4168517.3022,662196.7028,4173782.137,Iron/Dent,Crooked Creek,"1, 7",,,07140102000800,,,Table H,,0.0,0.0,83.275314154,83.275314155
2010,55400,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Copper (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664588.3917,4168517.3022,662196.7028,4173782.137,Iron/Dent,Crooked Creek,"1, 7",,,07140102000807,,,Table H,,0.0,0.0,527.830422925,527.830422926
2010,55400,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Copper (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664588.3917,4168517.3022,662196.7028,4173782.137,Iron/Dent,Crooked Creek,"1, 7",,,07140102000808,,,Table H,,0.0,0.0,456.055506537,456.055506535
2010,55400,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Copper (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664588.3917,4168517.3022,662196.7028,4173782.137,Iron/Dent,Crooked Creek,"1, 7",,,07140102000806,,,Table H,,0.0,0.0,798.245749959,798.245749959
2010,55400,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Copper (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664588.3917,4168517.3022,662196.7028,4173782.137,Iron/Dent,Crooked Creek,"1, 7",,,07140102000806,,,Table H,,0.0,0.0,585.498549722,585.498549722
2010,55400,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Copper (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664588.3917,4168517.3022,662196.7028,4173782.137,Iron/Dent,Crooked Creek,"1, 7",,,07140102000808,,,Table H,,0.0,0.0,25.8274168182,25.8274168199
2010,55400,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Copper (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664588.3917,4168517.3022,662196.7028,4173782.137,Iron/Dent,Crooked Creek,"1, 7",,,07140102000799,,,Table H,,0.0,0.0,13.8107358861,13.8107358841
2010,55400,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Copper (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664588.3917,4168517.3022,662196.7028,4173782.137,Iron/Dent,Crooked Creek,"1, 7",,,07140102000799,,,Table H,,0.0,0.0,577.135196949,577.135196951
2010,55400,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Copper (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664588.3917,4168517.3022,662196.7028,4173782.137,Iron/Dent,Crooked Creek,"1, 7",,,07140102000801,,,Table H,,0.0,0.0,1141.31358831,1141.31358831
2010,55400,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Copper (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664588.3917,4168517.3022,662196.7028,4173782.137,Iron/Dent,Crooked Creek,"1, 7",,,07140102000802,,,Table H,,0.0,0.0,783.856571847,783.856571846
2010,55400,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Copper (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664588.3917,4168517.3022,662196.7028,4173782.137,Iron/Dent,Crooked Creek,"1, 7",,,07140102000803,,,Table H,,0.0,0.0,1380.19134464,1380.19134464
2010,55400,3961.0,Crooked Creek,US,6.5,6.5,6.5,Mi.,Copper (W),Buick Lead Smelter,GEN,"AQL, IRR, LWW, SCR, WBC B, HHP",664588.3917,4168517.3022,662196.7028,4173782.137,Iron/Dent,Crooked Creek,"1, 7",,,07140102000804,,,Table H,,0.0,0.0,1187.10018868,1187.10018868
1998,60380,3964.0,East Whetstone Cr.,US,0.3,3.1,3.1,Mi.,"Ammonia, Total (W)",Mountain Grove Lagoon,AQL,"IRR, LWW, SCR, WBC B, HHP",564365.1764,4111477.3467,564855.9688,4111385.0469,Wright,East Whetstone Cr.,1,,,10290201000527,,,Table H,,0.0,0.0,134.439815351,134.439815351
1998,60380,3964.0,East Whetstone Cr.,US,0.3,3.1,3.1,Mi.,"Ammonia, Total (W)",Mountain Grove Lagoon,AQL,"IRR, LWW, SCR, WBC B, HHP",564365.1764,4111477.3467,564855.9688,4111385.0469,Wright,East Whetstone Cr.,1,,,10290201000527,,,Table H,,0.0,0.0,380.410117171,380.410117172
2006,60397,3972.0,River des Peres,US,13.6,13.6,13.6,Mi.,Chloride (W),Urban Runoff/Storm Sewers,AQL,"IRR, LWW, SCR, WBC B, HHP",731228.4259,4283838.4208,734090.3041,4282680.6351,St. Louis,River des Peres,1,,,07140101002071,,,Table H,,0.0,0.0,371.960923768,371.960923763
2006,60397,3972.0,River des Peres,US,13.6,13.6,13.6,Mi.,Chloride (W),Urban Runoff/Storm Sewers,AQL,"IRR, LWW, SCR, WBC B, HHP",731228.4259,4283838.4208,734090.3041,4282680.6351,St. Louis,River des Peres,1,,,07140101002071,,,Table H,,0.0,0.0,2680.44176329,2680.44176329
2006,60397,3972.0,River des Peres,US,13.6,13.6,13.6,Mi.,Chloride (W),Urban Runoff/Storm Sewers,AQL,"IRR, LWW, SCR, WBC B, HHP",731228.4259,4283838.4208,734090.3041,4282680.6351,St. Louis,River des Peres,1,,,07140101002071,,,Table H,,0.0,0.0,713.340778552,713.340778553
2006,60397,3972.0,River des Peres,US,13.6,13.6,13.6,Mi.,Chloride (W),Urban Runoff/Storm Sewers,AQL,"IRR, LWW, SCR, WBC B, HHP",731228.4259,4283838.4208,734090.3041,4282680.6351,St. Louis,River des Peres,1,,,07140101002071,,,Table H,,0.0,0.0,138.400617089,138.400617091
2008,55029,3965.0,Strother Cr.,US,0.9,0.9,0.9,Mi.,Arsenic (S),Buick Lead Mine/Mill,GEN,,671133.0453,4161733.11,672399.6725,4162646.1946,Reynolds/Iron,Strother Cr.,"1, 7",,,11010007001916,,,Table H,,0.0,0.0,548.456036049,548.456036047
2008,55029,3965.0,Strother Cr.,US,0.9,0.9,0.9,Mi.,Arsenic (S),Buick Lead Mine/Mill,GEN,,671133.0453,4161733.11,672399.6725,4162646.1946,Reynolds/Iron,Strother Cr.,"1, 7",,,11010007001915,,,Table H,,0.0,0.0,863.550433194,863.550433201
2008,55029,3965.0,Strother Cr.,US,0.9,0.9,0.9,Mi.,Arsenic (S),Buick Lead Mine/Mill,GEN,,671133.0453,4161733.11,672399.6725,4162646.1946,Reynolds/Iron,Strother Cr.,"1, 7",,,11010007001915,,,Table H,,0.0,0.0,41.311732034,41.3117320332
2008,55029,3965.0,Strother Cr.,US,0.9,0.9,0.9,Mi.,Arsenic (S),Buick Lead Mine/Mill,GEN,,671133.0453,4161733.11,672399.6725,4162646.1946,Reynolds/Iron,Strother Cr.,"1, 7",,,11010007001915,,,Table H,,0.0,0.0,124.824188725,124.824188725
2008,55029,3965.0,Strother Cr.,US,0.9,0.9,0.9,Mi.,Arsenic (S),Buick Lead Mine/Mill,GEN,,671133.0453,4161733.11,672399.6725,4162646.1946,Reynolds/Iron,Strother Cr.,"1, 7",,,11010007001915,,,Table H,,0.0,0.0,433.202745309,433.20274531
2008,55031,3965.0,Strother Cr.,US,0.9,0.9,0.9,Mi.,Lead (S),Buick Lead Mine/Mill,GEN,,671133.4114,4161733.2474,672402.465,4162649.1859,Reynolds/Iron,Strother Cr.,"1, 7",,,11010007001916,,,Table H,,0.0,0.0,548.456036049,548.456036047
2008,55031,3965.0,Strother Cr.,US,0.9,0.9,0.9,Mi.,Lead (S),Buick Lead Mine/Mill,GEN,,671133.4114,4161733.2474,672402.465,4162649.1859,Reynolds/Iron,Strother Cr.,"1, 7",,,11010007001915,,,Table H,,0.0,0.0,863.550433194,863.550433201
2008,55031,3965.0,Strother Cr.,US,0.9,0.9,0.9,Mi.,Lead (S),Buick Lead Mine/Mill,GEN,,671133.4114,4161733.2474,672402.465,4162649.1859,Reynolds/Iron,Strother Cr.,"1, 7",,,11010007001915,,,Table H,,0.0,0.0,41.311732034,41.3117320332
2008,55031,3965.0,Strother Cr.,US,0.9,0.9,0.9,Mi.,Lead (S),Buick Lead Mine/Mill,GEN,,671133.4114,4161733.2474,672402.465,4162649.1859,Reynolds/Iron,Strother Cr.,"1, 7",,,11010007001915,,,Table H,,0.0,0.0,124.824188725,124.824188725
2008,55031,3965.0,Strother Cr.,US,0.9,0.9,0.9,Mi.,Lead (S),Buick Lead Mine/Mill,GEN,,671133.4114,4161733.2474,672402.465,4162649.1859,Reynolds/Iron,Strother Cr.,"1, 7",,,11010007001915,,,Table H,,0.0,0.0,433.202745309,433.20274531
2008,55030,3965.0,Strother Cr.,US,0.9,0.9,0.9,Mi.,Nickel (S),Buick Lead Mine/Mill,GEN,,671138.809,4161736.0837,672405.214,4162650.5567,Reynolds/Iron,Strother Cr.,"1, 7",,,11010007001916,,,Table H,,0.0,0.0,548.456036049,548.456036047
2008,55030,3965.0,Strother Cr.,US,0.9,0.9,0.9,Mi.,Nickel (S),Buick Lead Mine/Mill,GEN,,671138.809,4161736.0837,672405.214,4162650.5567,Reynolds/Iron,Strother Cr.,"1, 7",,,11010007001915,,,Table H,,0.0,0.0,863.550433194,863.550433201
2008,55030,3965.0,Strother Cr.,US,0.9,0.9,0.9,Mi.,Nickel (S),Buick Lead Mine/Mill,GEN,,671138.809,4161736.0837,672405.214,4162650.5567,Reynolds/Iron,Strother Cr.,"1, 7",,,11010007001915,,,Table H,,0.0,0.0,41.311732034,41.3117320332
2008,55030,3965.0,Strother Cr.,US,0.9,0.9,0.9,Mi.,Nickel (S),Buick Lead Mine/Mill,GEN,,671138.809,4161736.0837,672405.214,4162650.5567,Reynolds/Iron,Strother Cr.,"1, 7",,,11010007001915,,,Table H,,0.0,0.0,124.824188725,124.824188725
2008,55030,3965.0,Strother Cr.,US,0.9,0.9,0.9,Mi.,Nickel (S),Buick Lead Mine/Mill,GEN,,671138.809,4161736.0837,672405.214,4162650.5567,Reynolds/Iron,Strother Cr.,"1, 7",,,11010007001915,,,Table H,,0.0,0.0,433.202745309,433.20274531
2006,55032,3965.0,Strother Cr.,US,0.9,0.9,0.9,Mi.,Zinc (S),Buick Lead Mine/Mill,GEN,,671142.8561,4161738.328,672403.1007,4162649.5029,Reynolds/Iron,Strother Cr.,"1, 7",,,11010007001916,,,Table H,,0.0,0.0,548.456036049,548.456036047
2006,55032,3965.0,Strother Cr.,US,0.9,0.9,0.9,Mi.,Zinc (S),Buick Lead Mine/Mill,GEN,,671142.8561,4161738.328,672403.1007,4162649.5029,Reynolds/Iron,Strother Cr.,"1, 7",,,11010007001915,,,Table H,,0.0,0.0,863.550433194,863.550433201
2006,55032,3965.0,Strother Cr.,US,0.9,0.9,0.9,Mi.,Zinc (S),Buick Lead Mine/Mill,GEN,,671142.8561,4161738.328,672403.1007,4162649.5029,Reynolds/Iron,Strother Cr.,"1, 7",,,11010007001915,,,Table H,,0.0,0.0,41.311732034,41.3117320332
2006,55032,3965.0,Strother Cr.,US,0.9,0.9,0.9,Mi.,Zinc (S),Buick Lead Mine/Mill,GEN,,671142.8561,4161738.328,672403.1007,4162649.5029,Reynolds/Iron,Strother Cr.,"1, 7",,,11010007001915,,,Table H,,0.0,0.0,124.824188725,124.824188725
2006,55032,3965.0,Strother Cr.,US,0.9,0.9,0.9,Mi.,Zinc (S),Buick Lead Mine/Mill,GEN,,671142.8561,4161738.328,672403.1007,4162649.5029,Reynolds/Iron,Strother Cr.,"1, 7",,,11010007001915,,,Table H,,0.0,0.0,433.202745309,433.20274531
2012,55028,3965.0,Strother Cr.,US,0.9,0.9,0.9,Mi.,Zinc (W),Buick Lead Mine/Mill,GEN,,671137.0253,4161735.0945,672404.5964,4162650.2487,Reynolds/Iron,Strother Cr.,"1, 7",,,11010007001916,,,Table H,,0.0,0.0,548.456036049,548.456036047
